start_city_id,start_bigcity,start_county_id,start_county_name,end_city_id,end_bigcity,end_county_id,end_county_name,revised_mileage,min_truck_length,freight
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,6.8,143197.2069653912
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,7.2,148125.22861373046
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,7.7,154285.25567415453
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,7.8,155517.26108623933
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,8.2,160445.28273457856
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,8.7,166605.30979500263
330100,杭州市,280115,下沙区,330200,宁波市,330206,北仑区,179943,9.6,177693.35850376592
330100,杭州市,280115,下沙区,330200,宁波市,330211,镇海区,159730,12.5,205086.10584721173
330100,杭州市,280115,下沙区,330200,宁波市,330211,镇海区,159730,13.0,211246.1329076358
330100,杭州市,280115,下沙区,330200,宁波市,330211,镇海区,159730,15.0,235886.241149332
330100,杭州市,280115,下沙区,330200,宁波市,330211,镇海区,159730,16.0,248206.29527018013
